"x"
"1"	-0.219421600997128
"2"	-0.104078732706657
"3"	0.104607764121799
"4"	0.00289631211309389
"5"	-0.78512058363759
"6"	-0.358625143640946
"7"	-0.0314663666663567
"8"	0.305603143140807
"9"	0.495942616361331
"10"	0.0112916915462255
"11"	0.223495403922129
"12"	-0.434985054069479
"13"	-1.38223888979732
"14"	-0.288977459026681
"15"	0.456309638533311
"16"	-0.199645805280475
"17"	0.116912279010185
"18"	0.0271227590443754
"19"	-0.434894673347968
"20"	-0.392045797062227
"21"	0.253472681874534
"22"	-0.286196566324998
"23"	0.472521212777905
"24"	-0.0924959200536677
"25"	0.137939622852258
"26"	-0.0991894755031511
"27"	0.533318551035541
"28"	0.0990632566536095
"29"	-0.971817781211309
"30"	0.396009346672318
"31"	0.227169968089289
"32"	0.32958095486736
"33"	0.0131478146506572
"34"	0.319908990941735
"35"	-0.477291020695072
"36"	0.449356404059792
"37"	0.307863314670151
"38"	-0.307585035820313
"39"	0.0497246581462712
"40"	0.567602219466422
"41"	-0.0148309288410186
"42"	-0.440769393302313
"43"	0.649585091176641
"44"	0.070915715122021
"45"	0.433155116867014
"46"	0.171885115951534
"47"	-0.00617685469187272
"48"	0.149939741027508
"49"	0.13450040160117
"50"	0.0589377103426397
"51"	-0.536724531071239
"52"	-0.324078237694211
"53"	0.348018913070266
"54"	-0.169787469142404
"55"	-0.252454119058388
"56"	0.079610893692199
"57"	-0.339815040926624
"58"	-0.875525701050142
"59"	-0.394816255658989
"60"	0.238253754157075
"61"	-0.392927638723622
"62"	-0.215016181037907
"63"	0.138582717184707
"64"	-0.681242151518117
"65"	-0.180548097010513
"66"	0.0934226791769934
"67"	-0.0395715114163492
"68"	0.297849532110071
"69"	0.338826737438544
"70"	-0.104547847820488
"71"	-0.942745586387775
"72"	-0.0151142648341886
"73"	0.0239583695526166
"74"	0.59300862230175
"75"	-0.136101195146401
"76"	-0.0659728260540998
"77"	0.139566689962963
"78"	0.374090951138961
"79"	0.657890417997738
"80"	0.386516435234084
"81"	-0.360474372574869
"82"	0.433923897276524
"83"	-0.152360827063461
"84"	0.464450607599389
"85"	-0.00335619853095439
"86"	0.394341723847584
"87"	-0.194143818023807
"88"	-1.2402582215185
"89"	0.222643457986963
"90"	-0.239888136931994
"91"	-0.259283176032998
"92"	0.802502901197655
"93"	0.359290129127146
"94"	0.37918632451665
"95"	0.448566032472841
"96"	0.0871527940027781
"97"	-0.0357860689504242
"98"	-0.410481133972743
"99"	0.157040964506791
"100"	0.153575194599164
"101"	-1.16681379638543
"102"	0.208026372385001
"103"	-0.885008325099627
"104"	0.0333600037843824
"105"	-0.133768682860089
"106"	0.230394068483902
"107"	-0.0274700857478758
"108"	0.614865971709591
"109"	0.20624226919748
"110"	-0.339988639748346
"111"	0.522279173766286
"112"	0.210160112941865
"113"	0.0197315716325885
"114"	-0.421815467466385
"115"	-0.0674798998319228
"116"	-0.252896697936734
"117"	0.13215653871063
"118"	-0.055823168923843
"119"	0.196405033196125
"120"	-0.944956235323034
